0.473798753,0.499847001,0.52218464,0.547598675,0.584082564,0.631623282,0.629365079,0.632899355,0.637998054,0.637998054,0.473798753
0.473798753,0.499847001,0.52218464,0.547598675,0.584082564,0.631623282,0.629365079,0.632899355,0.637998054,0.637998054,0.473798753
0.473798753,0.499847001,0.52218464,0.547598675,0.584082564,0.631623282,0.629365079,0.632899355,0.637998054,0.637998054,0.473798753
0.473798753,0.499847001,0.52218464,0.547598675,0.584082564,0.631623282,0.629365079,0.632899355,0.637998054,0.637998054,0.473798753
0.473798753,0.499847001,0.52218464,0.547598675,0.584082564,0.631623282,0.629365079,0.632899355,0.637998054,0.637998054,0.473798753
0.473798753,0.499847001,0.52218464,0.547598675,0.584082564,0.631623282,0.629365079,0.632899355,0.637998054,0.637998054,0.473798753
0.473798753,0.499847001,0.52218464,0.547598675,0.584082564,0.631623282,0.629365079,0.632899355,0.637998054,0.637998054,0.473798753
0.473798753,0.499847001,0.52218464,0.547598675,0.584082564,0.631623282,0.629365079,0.632899355,0.637998054,0.637998054,0.473798753
0.473798753,0.499847001,0.52218464,0.547598675,0.584082564,0.631623282,0.629365079,0.632899355,0.637998054,0.637998054,0.473798753
0.457777132,0.454983286,0.48839824,0.517186024,0.547919305,0.614430383,0.612847037,0.614637056,0.620067591,0.620067591,0.460422821
0.460422821,0.470719736,0.465077469,0.50548885,0.543361596,0.586602166,0.602523261,0.606512405,0.610106223,0.610106223,0.441647189
0.441647189,0.454749262,0.462280546,0.468155014,0.516214285,0.567248433,0.561394596,0.58215522,0.588175967,0.588175967,0.449595825
0.449595825,0.444052429,0.454342296,0.472576264,0.486923473,0.547935978,0.548962675,0.547857453,0.570240016,0.570240016,0.45222515
0.45222515,0.454512784,0.446398061,0.46774061,0.493397517,0.522319661,0.532469874,0.537646162,0.538597286,0.538597286,0.427841125
0.427841125,0.432993445,0.433002526,0.439389395,0.468246259,0.509048837,0.489347443,0.50319288,0.510648414,0.510648414,0.441186163
0.441186163,0.422104504,0.424863346,0.438988867,0.452144738,0.495896843,0.486809694,0.470964225,0.486770357,0.486770357,0.465614993
0.465614993,0.459422273,0.437806079,0.452892453,0.472205271,0.500003686,0.492756713,0.486666725,0.473043146,0.473043146,0.457415855
0.457415855,0.475501095,0.466517771,0.457404581,0.478762526,0.512510616,0.4904738,0.486397503,0.482457924,0.482457924,0.487476871
0.487476871,0.497139359,0.511541615,0.509420968,0.50833946,0.542583022,0.525331218,0.506551137,0.504147096,0.504147096,0.47926143
0.47926143,0.51883618,0.524847896,0.542808544,0.551778842,0.564133156,0.547992773,0.534719315,0.517947341,0.517947341,0.449232099
0.449232099,0.480887567,0.5168481,0.528420146,0.558605769,0.581284611,0.545699274,0.534446002,0.523527737,0.523527737,0.44916268
0.44916268,0.451124699,0.479559192,0.521178552,0.544672342,0.587686172,0.562077742,0.532145577,0.523209075,0.523209075,0.468308556
0.468308556,0.469988125,0.468936194,0.504433466,0.553888597,0.58984381,0.582931343,0.562618095,0.535037351,0.535037351,0.490279722
0.490279722,0.510735543,0.508834912,0.514046758,0.556254868,0.616201867,0.601901183,0.59970164,0.581171056,0.581171056,0.482023689
0.482023689,0.524361657,0.540927221,0.542792,0.558589816,0.611826806,0.62089874,0.612131289,0.611515027,0.611515027,0.451886262
0.451886262,0.486253445,0.524863839,0.545188527,0.560841851,0.589856891,0.593439502,0.607930757,0.601294795,0.601294795,0.479290679
0.479290679,0.483550108,0.514162209,0.554833676,0.586413221,0.61398774,0.593461997,0.601737496,0.617568966,0.617568966,0.493008393
0.493008393,0.524353936,0.524856263,0.557227141,0.607403821,0.649308799,0.627247166,0.612137791,0.621680384,0.621680384,0.468322351
0.468322351,0.513453394,0.540933124,0.545193828,0.588738014,0.649319943,0.642108572,0.626653286,0.613536876,0.613536876,0.40804062
0.40804062,0.42924931,0.471327932,0.506613253,0.525944275,0.583049287,0.595361019,0.59531674,0.58280488,0.58280488,0.440669814
0.440669814,0.402034913,0.420694841,0.472907601,0.51647222,0.550007649,0.557242787,0.574400672,0.576498523,0.576498523,0.473798753
0.473798753,0.466995189,0.425975977,0.456243162,0.511854935,0.567493091,0.550953029,0.561999267,0.580562323,0.580562323,0.512596609
0.512596609,0.538320309,0.527570186,0.494675398,0.528287335,0.594053388,0.597496313,0.584982735,0.597049939,0.597049939,0.520701712
0.520701712,0.585037897,0.605979008,0.5936525,0.572451252,0.616187336,0.629365079,0.637076516,0.625725198,0.625725198,0.487519925
0.487519925,0.560037204,0.619494229,0.635191395,0.640337157,0.631623282,0.625127921,0.643335684,0.652352464,0.652352464,0.462839064
0.462839064,0.50256828,0.570623875,0.62545887,0.65937479,0.676089085,0.620885437,0.620403293,0.640047393,0.640047393,0.460081899
0.460081899,0.475393979,0.511477965,0.579089244,0.647610379,0.691881088,0.6614054,0.614143481,0.615504884,0.615504884,0.449069509
0.449069509,0.46176109,0.474080308,0.516276612,0.593452395,0.671795153,0.667960121,0.645498298,0.601167914,0.601167914,0.462776715
0.462776715,0.464425783,0.474019762,0.494675398,0.544473864,0.631623282,0.659383445,0.662409021,0.642121392,0.642121392,0.490352739
0.490352739,0.50531192,0.503424338,0.518695099,0.546862365,0.607313351,0.642173096,0.675056021,0.679388711,0.679388711,0.487567598
0.487567598,0.529942103,0.540998306,0.542773822,0.567778231,0.60735155,0.616625598,0.655982798,0.689736375,0.689736375,0.454552765
0.454552765,0.494385534,0.532948914,0.547598675,0.563086817,0.600693105,0.591206688,0.605764899,0.64623951,0.64623951,0.448999167
0.448999167,0.45622416,0.492638984,0.535486918,0.563027095,0.591793246,0.580545766,0.576631732,0.592912594,0.592912594,0.493142343
0.493142343,0.494382082,0.498049039,0.537927633,0.588767479,0.627185134,0.60597992,0.59951361,0.597075676,0.597075676,0.490342268
0.490342268,0.535470305,0.532935306,0.54035683,0.588758601,0.649398346,0.637892962,0.62244987,0.617511112,0.617511112,0.471046723
0.471046723,0.51351794,0.554528641,0.554856542,0.574745235,0.633840955,0.644307766,0.639186881,0.625686519,0.625686519,0.479304552
0.479304552,0.502576011,0.541010205,0.58156534,0.595780046,0.627194932,0.635756951,0.651785808,0.64828685,0.64828685,0.479301077
0.479301077,0.510766486,0.530237459,0.569386049,0.621621287,0.647156801,0.629365079,0.643371944,0.660662058,0.660662058,0.490295314
0.490295314,0.521672187,0.549035846,0.569344785,0.619197208,0.680582175,0.6570807,0.645446647,0.660619107,0.660619107,0.482031456
0.482031456,0.524384849,0.551702326,0.57901964,0.612121075,0.67159188,0.682816391,0.666432824,0.656477005,0.656477005,0.454607235
0.454607235,0.488961887,0.527548107,0.557260563,0.598106246,0.642704643,0.652831591,0.670732123,0.656517887,0.656517887,0.462807978
0.462807978,0.469941177,0.500771289,0.542770779,0.584082564,0.636057226,0.631494358,0.647579527,0.666888864,0.666888864,0.454540619
0.454540619,0.469875202,0.474050054,0.511457833,0.563073575,0.616114273,0.618715323,0.620340182,0.637998054,0.637998054,0.462769743
0.462769743,0.46983737,0.481983993,0.494642113,0.539814017,0.602839002,0.605950402,0.614054647,0.617446443,0.617446443,0.437909069
0.437909069,0.453365809,0.457782417,0.480050723,0.502612172,0.560903481,0.574056204,0.582678514,0.592770234,0.592770234,0.432216405
0.432216405,0.423192773,0.436124912,0.453395272,0.483769554,0.521227838,0.529572473,0.54715953,0.557872064,0.557872064,0.45151522
